split,contract_title,paragraph_index,category,present,answer_count,answer_starts_raw,answer_texts
train,NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT,0,No-Solicit Of Customers,0,0,[],[]
train,NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT,0,No-Solicit Of Employees,0,0,[],[]
train,NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT,0,Non-Compete,0,0,[],[]
train,NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT,0,Non-Disparagement,0,0,[],[]
train,NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT,0,Non-Transferable License,0,0,[],[]
train,NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT,0,Notice Period To Terminate Renewal,0,0,[],[]
train,NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT,0,Parties,1,2,"[945, 1068]","[""Shelby J. Butterfield"", ""Co-Trustee""]"
train,NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT,0,Post-Termination Services,0,0,[],[]
train,NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT,0,Price Restrictions,0,0,[],[]
train,NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT,0,Renewal Term,0,0,[],[]
train,NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT,0,Revenue/Profit Sharing,0,0,[],[]
train,NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT,0,Rofr/Rofo/Rofn,0,0,[],[]
train,NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT,0,Source Code Escrow,0,0,[],[]
train,NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT,0,Termination For Convenience,0,0,[],[]
train,NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT,0,Third Party Beneficiary,0,0,[],[]
train,NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT,0,Uncapped Liability,0,0,[],[]
train,NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT,0,Unlimited/All-You-Can-Eat-License,0,0,[],[]
train,NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT,0,Volume Restriction,0,0,[],[]
train,NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT,0,Warranty Duration,0,0,[],[]
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Affiliate License-Licensee,0,0,[],[]
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Affiliate License-Licensor,0,0,[],[]
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Agreement Date,1,1,[228],"[""January 13, 2005""]"
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Anti-Assignment,1,1,[21285],"[""Neither ADAMS GOLF nor CONSULTANT shall have the right to grant sublicenses hereunder or to assign, alienate or otherwise transfer any of its rights or obligations hereunder.""]"
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Audit Rights,0,0,[],[]
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Cap On Liability,0,0,[],[]
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Change Of Control,0,0,[],[]
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Competitive Restriction Exception,1,4,"[2979, 3089, 4288, 4543]","[""Notwithstanding paragraphs 4A, 4B and 4C above, CONSULTANT shall be entitled to endorse and play the [*****]."", ""The parties expressly  agree that CONSULTANT may  permit [*****] the use of CONSULTANT'S  name and/or likeness in [*****] print and/or television advertisement provided that this is executed in a manner consistent with [*****] past  [*****] advertising practice using similarly situated professional golfers  with competing golf club endorsement agreements that include [*****]."", ""Notwithstanding  paragraphs 4A, 4B and 4C above, CONSULTANT  shall not be required to wear ADAMS  GOLF [*****] in [*****] ads."", ""(It is expressly understood by the parties that CONSULTANT may play [* ****] clubs in the bag other than ADAMS GOLF clubs including, but not limited to, a putter by a manufacturer other than ADAMS GOLF but may not endorse those clubs and/or putter.)""]"
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Covenant Not To Sue,0,0,[],[]
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Document Name,1,1,[171],"[""ENDORSEMENT AGREEMENT""]"
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Effective Date,1,1,[834],"[""The Term of this Agreement shall be for a period of [* ****] years and [*****] months commencing the 1st day of September 2004 and terminating the [*****] day of [*****].""]"
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Exclusivity,1,3,"[2245, 2512, 4447]","[""CONSULTANT hereby gives and grants to ADAMS GOLF the exclusive right and license to use CONSULTANT'S ENDORSEMENT in connection with the manufacture, sale, distribution, advertising and promotion of PRODUCT in the CONTRACT TERRITORY."", ""During the term of this Agreement, unless otherwise authorized at the sole discretion of ADAMS GOLF in writing, CONSULTANT shall not:   A.give the right to use or permit the use of CONSULTANT'S name, facsimile signature, nickname, voice or likeness to any other manufacturer or seller of PRODUCT;\n\nB.sponsor or endorse PRODUCT made or sold by any other manufacturer or seller; or\n\nC.serve as a CONSULTANT or advisor of any other manufacturer or seller of PRODUCT."", ""During the term of this Agreement, CONSULTANT shall exclusively play/use the MANDATORY PRODUCT.""]"
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Expiration Date,1,1,[834],"[""The Term of this Agreement shall be for a period of [* ****] years and [*****] months commencing the 1st day of September 2004 and terminating the [*****] day of [*****].""]"
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Governing Law,1,1,[19173],"[""This Agreement shall be governed and construed according to the laws of the State of Kansas.""]"
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Insurance,0,0,[],[]
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Ip Ownership Assignment,0,0,[],[]
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Irrevocable Or Perpetual License,0,0,[],[]
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Joint Ip Ownership,0,0,[],[]
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,License Grant,1,1,[2245],"[""CONSULTANT hereby gives and grants to ADAMS GOLF the exclusive right and license to use CONSULTANT'S ENDORSEMENT in connection with the manufacture, sale, distribution, advertising and promotion of PRODUCT in the CONTRACT TERRITORY.""]"
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Liquidated Damages,0,0,[],[]
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Minimum Commitment,1,3,"[1556, 6549, 6807]","[""\""MANDATORY PRODUCTS\"" shall mean the following ADAMS GOLF PRODUCTS  that CONSULTANT must exclusively play/use in all Champions/Senior Professional Golf Association (SPGA) and Professional Golf Association (PGA) events at all times:\n\n[***** ]  Confidential Material redacted and filed separately with the Commission.   2\n\n\n\n\n\n  1.[*****] 2.Sufficient [*****] to maintain total minimum of [*****] ADAMS GOLF  [*****] (includes [*****])[*****] at all times"", ""In each and every calendar year of this Agreement, CONSULTANT shall achieve a satisfactory record of play in a minimum of [* ****] professional golf association events on the SPGA and/or PGA tour (which shall include both the PGA and SPGA Tour Skins Games)."", ""If for any reason, CONSULTANT should achieve a satisfactory record of play in less than [*****] SPGA and/or PGA tour events in a calendar year, he shall repay ADAMS GOLF an amount per event for each event under [*****] achieved in the given calendar year as follows:\n\nThe agreed upon repayment amount per event per calendar year:\n\n1.  Year 1. $[*****] 2.  Year 2 $[*****] 3.  Year 3 $[*****] 4.  Year 4 $[*****] 5.  Year 5 $[*****]""]"
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Most Favored Nation,0,0,[],[]
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,No-Solicit Of Customers,0,0,[],[]
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,No-Solicit Of Employees,0,0,[],[]
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Non-Compete,1,1,[5347],"[""When endorsing a non-competitive product, under no circumstances shall CONSULTANT wear, play, use, hold or in any way be associated with an ADAMS GOLF competitor's Product.""]"
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Non-Disparagement,0,0,[],[]
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Non-Transferable License,0,0,[],[]
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Notice Period To Terminate Renewal,0,0,[],[]
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Parties,1,4,"[274, 315, 332, 332]","[""TOM WATSON"", ""CONSULTANT"", ""ADAMS GOLF"", ""ADAMS GOLF, LTD.""]"
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Post-Termination Services,0,0,[],[]
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Price Restrictions,0,0,[],[]
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Renewal Term,0,0,[],[]
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Revenue/Profit Sharing,0,0,[],[]
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Rofr/Rofo/Rofn,0,0,[],[]
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Source Code Escrow,0,0,[],[]
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Termination For Convenience,0,0,[],[]
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Third Party Beneficiary,0,0,[],[]
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Uncapped Liability,0,0,[],[]
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Unlimited/All-You-Can-Eat-License,0,0,[],[]
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Volume Restriction,1,1,[9397],"[""During  the term of this Agreement, CONSULTANT  shall make himself available on not more than [*****]  days for television and radio commercials, photo shoots, modeling and  promotional appearances compatible with CONSULTANT'S  own practice, play and personal time requirements.""]"
train,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT,0,Warranty Duration,0,0,[],[]
train,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT",0,Affiliate License-Licensee,0,0,[],[]
train,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT",0,Affiliate License-Licensor,0,0,[],[]
train,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT",0,Agreement Date,1,1,[157],"[""July 20, 2018""]"
train,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT",0,Anti-Assignment,1,2,"[11972, 12107]","[""Consultant shall not subcontract any portion of Consultant's duties under this Agreement without the prior written consent of Company."", ""Neither this Agreement nor any right hereunder or interest herein may be assigned or transferred by Consultant without the express written consent of Company.""]"
train,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT",0,Audit Rights,0,0,[],[]
train,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT",0,Cap On Liability,0,0,[],[]
train,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT",0,Change Of Control,0,0,[],[]
train,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT",0,Competitive Restriction Exception,0,0,[],[]
train,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT",0,Covenant Not To Sue,0,0,[],[]
train,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT",0,Document Name,1,1,[135],"[""CONSULTING AGREEMENT""]"
train,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT",0,Effective Date,1,1,[14454],"[""This letter agreement will be effective as of July 1, 2018.""]"
train,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT",0,Exclusivity,0,0,[],[]
train,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT",0,Expiration Date,1,1,[7676],"[""This Agreement will commence on the Effective Date and will continue until termination as provided below.""]"
train,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT",0,Governing Law,1,1,[12387],"[""This Agreement shall be governed by the laws of the State of Texas, without reference to its conflicts of law principles.""]"
train,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT",0,Insurance,0,0,[],[]
